doc_id,words,sentences,ºÃ,ÀÖ,°§,Å­,¾å,¶ñ,¾ª
694,47,4,2,0,0,0,0,3,0
695,20,1,0,0,0,0,0,0,0
696,13,1,0,0,0,0,0,1,0
697,26,1,0,0,1,0,0,0,0
698,5,2,0,0,0,0,0,1,0
699,106,1,1,0,0,0,3,2,0
700,9,1,1,0,0,0,0,1,0
701,12,1,0,0,0,0,1,1,0
702,18,2,0,0,1,0,0,0,0
703,106,5,1,1,0,0,0,1,0
704,28,1,0,0,0,0,0,1,0
705,180,4,2,2,0,0,0,4,0
706,94,1,1,0,0,0,1,1,0
707,73,2,2,1,0,0,0,0,1
708,6,1,0,0,0,0,0,0,0
709,37,3,0,0,0,0,0,0,0
710,14,2,0,0,0,0,0,1,0
711,158,6,3,3,0,0,1,0,0
712,99,1,1,0,1,0,1,1,0
713,17,1,0,0,0,0,0,0,0
714,13,1,2,0,0,0,0,0,0
715,10,1,0,0,0,0,0,0,0
716,19,1,0,0,1,0,0,0,0
717,64,1,2,0,0,0,0,3,0
718,105,1,2,1,0,0,0,4,0
719,10,1,0,0,0,0,0,0,0
720,78,6,0,0,0,0,0,3,0
721,192,1,7,6,2,0,1,3,0
722,24,1,1,0,0,0,0,0,0
723,8,1,0,0,0,0,0,0,0
724,17,1,0,0,0,0,0,0,0
725,8,1,0,0,0,0,0,0,0
726,26,2,2,0,0,0,0,0,0
727,5,1,0,0,0,0,0,0,0
728,52,1,0,0,0,0,1,1,1
729,60,1,0,0,2,0,0,3,0
730,58,4,1,0,4,0,0,2,0
731,6,1,0,0,1,0,0,0,0
732,6,2,0,0,0,0,0,0,0
733,6,1,0,0,0,0,0,0,0
734,12,1,0,0,0,0,0,0,0
735,5,1,0,0,0,0,0,0,0
736,5,1,0,0,0,0,0,0,0
737,158,9,6,1,0,0,0,10,0
738,9,1,0,0,0,0,0,0,0
739,7,1,0,0,0,0,0,0,0
740,15,2,0,0,0,0,0,0,0
741,15,1,0,0,0,0,1,3,0
742,14,1,0,1,0,0,0,0,0
743,3,1,0,0,0,0,0,0,0
744,8,1,0,0,0,0,0,0,0
745,55,2,0,2,0,0,0,3,0
746,69,3,0,0,0,0,0,5,0
747,30,1,1,0,0,0,0,1,0
748,5,1,0,1,0,0,0,0,0
749,24,1,0,0,0,0,0,0,0
750,82,1,0,0,0,0,0,3,1
751,13,2,0,0,0,0,0,1,0
752,13,1,0,2,0,0,0,1,0
753,5,1,0,0,0,0,0,1,0
754,13,1,0,2,0,0,0,0,0
755,56,1,0,1,1,0,0,1,0
756,7,2,1,0,0,0,0,0,0
757,20,3,1,0,0,0,0,2,0
758,65,4,0,0,0,0,0,2,0
759,6,1,0,1,0,0,0,0,0
760,2,1,0,0,0,0,0,0,0
761,19,1,0,0,0,0,0,0,0
762,64,1,0,3,0,0,1,0,0
763,109,6,3,1,2,0,0,1,0
764,81,3,2,1,0,0,0,0,0
765,9,1,0,0,0,0,0,0,0
766,18,2,0,0,0,0,1,0,0
767,13,2,0,1,0,0,0,0,0
768,8,1,0,0,0,0,0,2,0
769,184,1,1,1,1,0,0,3,0
770,27,1,0,0,2,0,0,0,0
771,37,3,1,4,1,0,0,0,0
772,145,8,1,0,0,0,2,2,0
773,22,1,1,0,0,0,0,1,0
774,4,1,0,0,0,0,0,0,0
775,23,1,1,0,0,0,0,0,0
776,18,1,0,0,0,0,0,2,0
777,39,4,0,1,0,0,0,0,0
778,6,1,0,0,0,0,0,0,0
779,37,1,2,1,0,0,0,0,0
780,10,1,0,0,1,0,0,1,0
781,39,5,1,0,1,0,0,4,0
782,10,2,0,0,0,0,0,0,0
783,42,3,1,0,0,0,0,1,1
784,235,12,3,0,4,0,0,12,0
785,81,4,1,0,0,0,0,3,0
786,51,4,0,1,0,0,0,1,1
787,17,1,0,0,1,0,0,1,0
788,59,1,3,1,0,0,0,2,0
789,3,1,0,0,0,0,0,0,0
790,12,1,0,0,0,0,0,0,0
791,5,1,1,0,0,0,0,0,0
792,10,1,1,0,0,0,0,0,0
793,80,1,4,0,1,0,0,7,1
794,17,2,1,0,0,0,0,0,0
795,117,4,3,0,1,0,0,4,0
796,46,1,1,0,2,0,0,1,0
797,2,1,0,0,0,0,0,0,0
798,2,1,0,0,0,0,0,0,0
799,59,2,3,0,1,0,0,1,0
800,13,1,0,0,0,0,0,0,0
801,32,2,0,0,0,0,0,1,0
802,192,6,0,1,3,0,1,7,0
803,9,1,0,0,0,0,0,1,0
804,10,1,0,0,0,0,0,1,0
805,33,1,1,1,0,0,0,0,0
806,21,3,0,0,0,0,0,0,0
807,8,2,0,0,0,0,0,0,0
808,37,1,0,0,0,0,0,3,0
809,70,3,0,1,0,0,1,1,0
810,18,5,0,0,0,0,0,0,0
811,60,5,0,0,1,0,0,1,0
812,102,1,1,0,2,0,0,4,0
813,64,1,0,1,2,0,0,0,0
814,15,1,1,0,0,0,0,1,0
815,266,1,7,6,1,0,0,7,0
816,26,2,1,0,0,0,0,3,0
817,10,1,0,0,0,0,0,0,0
818,11,1,0,0,0,0,0,0,0
819,14,1,2,0,0,0,0,0,0
820,29,1,0,0,0,0,0,0,0
821,112,1,2,1,1,0,0,3,0
822,81,4,0,1,0,0,0,1,0
823,4,1,0,0,0,0,0,0,0
824,70,3,1,1,0,0,0,1,0
825,4,1,0,0,0,0,0,0,0
826,184,5,1,1,2,0,0,7,0
827,13,2,0,1,0,0,0,0,0
828,13,1,0,0,0,0,0,0,0
829,5,1,1,0,0,0,0,0,0
830,16,1,0,0,0,0,0,0,0
831,14,1,2,0,0,0,0,0,0
832,9,1,1,0,0,0,0,0,0
833,88,1,2,0,0,0,0,2,0
834,6,1,0,0,0,0,0,1,0
835,11,1,0,0,0,0,0,0,0
836,12,1,0,0,0,0,0,0,0
837,96,2,2,3,1,0,0,0,0
838,246,15,7,1,1,0,0,9,0
839,102,7,4,0,2,0,0,4,0
840,31,1,1,0,0,0,0,0,0
841,10,1,1,0,0,0,0,0,0
842,40,1,2,0,0,0,0,0,1
843,9,1,0,0,0,0,0,0,0
844,9,1,0,0,0,0,0,0,0
845,3,1,0,0,0,0,0,0,0
846,22,1,0,0,0,0,0,0,0
847,20,1,0,0,0,0,0,2,0
848,6,1,0,0,0,0,0,0,0
849,14,2,0,0,0,0,0,0,0
850,27,2,0,1,1,0,0,0,0
851,38,1,2,0,1,0,0,1,0
852,74,4,0,0,1,0,0,3,0
853,22,2,0,0,1,0,0,1,0
854,12,2,1,1,0,0,0,0,0
855,35,1,0,0,0,0,0,2,0
856,63,4,2,1,0,1,0,1,0
857,89,3,0,3,2,0,0,1,0
858,3,1,0,0,0,0,0,1,0
859,12,2,0,0,1,0,0,0,0
860,18,2,0,0,0,0,0,1,0
861,7,1,0,0,0,0,0,1,0
862,4,1,0,0,0,0,0,0,0
863,22,2,0,1,0,0,0,1,0
864,50,4,0,0,2,0,1,0,0
865,4,1,0,0,0,0,0,0,0
866,31,1,0,0,3,0,0,0,0
867,22,2,0,0,0,0,1,0,0
868,30,1,1,1,0,0,0,1,0
869,7,1,0,0,0,0,0,0,0
870,2,1,0,0,0,0,0,0,0
871,15,1,0,0,0,0,0,0,0
872,10,1,0,0,0,0,0,0,0
873,18,1,0,0,1,0,0,1,0
874,16,1,0,0,0,0,0,1,0
875,7,1,0,0,1,0,0,0,0
876,97,1,1,0,0,0,0,3,0
877,8,1,0,0,0,0,0,0,0
878,9,1,0,0,1,0,0,0,0
879,2,1,0,0,1,0,0,0,0
880,9,2,0,0,0,0,0,1,0
881,13,1,1,0,0,0,0,0,0
882,25,2,0,0,1,0,0,1,0
883,6,1,0,0,1,0,0,0,0
884,58,2,2,0,3,0,0,2,0
885,5,1,0,1,0,0,0,0,0
886,41,1,0,1,1,1,0,1,0
887,37,1,1,1,0,0,0,0,0
888,53,1,0,0,2,0,0,0,0
889,130,3,6,2,4,0,0,2,0
890,41,1,0,1,0,0,0,2,0
891,21,1,1,1,1,0,0,1,0
892,56,2,2,0,2,0,0,1,0
893,17,2,0,0,0,0,0,1,0
894,3,1,0,0,0,0,0,1,0
895,32,1,0,3,1,0,0,0,0
896,139,8,9,5,0,0,0,1,0
897,78,6,2,0,0,0,0,3,0
898,5,1,0,0,0,0,0,0,0
899,12,1,0,0,0,0,0,0,0
900,11,1,0,0,0,0,0,1,0
901,31,1,1,0,0,0,0,1,0
902,5,2,0,0,0,0,0,0,0
903,7,1,0,0,0,0,0,0,0
904,66,1,0,0,0,0,0,1,0
905,72,2,1,1,1,0,0,4,0
906,4,1,0,0,0,0,0,0,0
907,26,2,0,0,0,0,0,0,0
908,7,1,0,0,1,0,0,0,0
909,18,3,0,0,0,0,0,1,0
910,11,1,0,0,0,0,0,1,0
911,29,2,2,1,0,0,0,0,0
912,15,1,0,0,0,0,0,1,0
913,25,1,0,0,0,0,1,1,0
914,5,1,0,0,1,0,0,1,0
915,7,1,0,0,0,0,1,1,0
916,11,1,0,0,0,0,0,0,0
917,6,1,0,0,0,0,0,0,0
918,37,1,0,0,0,1,1,0,0
919,21,1,2,0,1,0,0,1,0
920,291,1,10,2,3,1,0,16,0
921,20,1,0,0,0,0,0,0,0
922,9,1,0,0,0,0,0,0,0
923,35,3,0,0,0,0,0,4,0
924,18,1,2,0,0,0,0,0,0
925,12,3,0,0,0,0,0,0,0
926,16,1,1,0,1,0,0,0,0
927,54,2,1,1,1,0,0,1,0
928,157,1,2,0,0,0,0,3,0
929,17,1,0,0,2,0,0,0,0
930,12,2,1,0,0,0,0,0,0
931,19,1,0,1,0,0,0,0,0
932,5,1,0,0,0,0,0,0,0
933,18,1,0,0,0,0,0,0,0
934,16,2,0,0,0,0,0,0,0
935,10,1,1,0,0,0,0,0,0
936,18,1,0,0,0,0,0,1,0
937,9,1,0,0,0,0,0,0,0
938,37,1,0,1,0,0,0,0,0
939,6,1,0,0,0,0,0,0,0
940,54,2,1,0,0,0,0,1,0
941,13,2,1,0,0,0,0,0,0
942,12,1,0,0,0,0,0,0,0
943,80,2,3,3,0,2,1,1,0
944,7,1,0,0,0,0,0,0,0
945,10,1,0,0,0,0,0,0,0
946,28,2,1,0,0,0,0,1,0
947,24,1,0,0,1,0,0,1,0
948,7,1,0,0,0,0,0,0,0
949,8,1,0,0,0,0,0,0,0
950,14,1,0,1,0,0,0,2,0
951,11,2,0,0,0,0,0,2,0
952,7,3,0,0,2,0,0,0,0
953,13,1,0,0,0,0,0,3,0
954,34,2,1,1,0,0,0,1,0
955,4,1,0,0,0,0,0,0,0
956,6,1,0,0,0,0,0,0,0
957,50,1,0,0,0,0,0,1,0
958,8,2,0,0,0,0,0,0,0
959,17,2,1,0,0,0,1,0,0
960,406,7,24,0,0,0,1,8,0
961,6,1,1,0,0,0,0,0,0
962,12,1,0,0,0,0,0,0,0
963,11,1,0,0,0,0,0,1,0
964,8,1,0,0,0,0,0,0,0
965,18,5,0,0,0,0,0,0,0
966,24,2,0,0,0,0,1,2,0
967,7,1,0,0,1,0,0,0,0
968,17,1,1,1,0,0,0,0,0
969,14,1,0,0,0,0,0,1,0
970,11,2,0,0,0,0,0,0,0
971,116,1,0,1,0,0,0,2,0
972,200,1,2,1,6,0,0,8,0
973,2,1,0,0,1,0,0,0,0
974,11,1,0,0,0,0,0,0,0
975,171,1,4,0,4,0,0,3,0
976,28,1,0,0,0,0,0,0,0
977,132,4,3,1,1,1,1,5,0
978,169,3,4,1,2,0,0,11,0
979,60,2,1,0,0,0,0,0,0
980,10,1,0,0,1,0,0,0,0
981,48,4,2,0,1,0,0,0,0
982,20,1,0,0,0,0,0,1,0
983,312,25,12,1,9,1,1,14,6
984,66,2,1,0,0,0,0,2,0
985,7,1,0,0,0,0,0,1,0
986,5,1,0,0,0,0,0,0,0
987,32,3,1,0,0,0,0,0,0
988,13,1,0,0,0,0,0,0,0
989,28,2,1,0,0,0,0,0,0
990,8,1,1,0,0,0,0,0,0
991,9,2,0,0,0,0,0,0,1
992,10,1,0,0,0,0,0,0,0
993,12,1,0,0,0,0,0,0,0
994,2,1,0,0,0,0,0,0,0
995,21,1,0,0,1,0,0,1,0
996,4,1,0,1,0,0,0,0,0
997,15,3,0,0,0,0,0,1,0
998,131,1,0,1,1,0,0,2,0
999,24,1,0,0,1,0,0,0,0
1000,15,2,0,0,0,0,0,1,0
1001,25,1,0,0,0,0,0,1,0
1002,27,1,1,0,2,0,0,1,0
1003,14,1,0,0,0,0,0,0,0
1004,38,2,0,0,0,0,0,1,0
1005,34,3,0,0,0,0,0,0,0
1006,25,1,1,0,0,0,0,1,0
1007,3,1,0,0,0,0,0,0,0
1008,62,2,2,2,1,0,0,0,0
1009,55,1,3,0,1,0,0,4,0
1010,18,1,0,0,0,0,0,1,0
1011,17,1,1,0,1,0,1,0,0
1012,13,1,0,0,0,0,1,0,0
1013,94,7,4,0,0,0,0,2,0
1014,164,4,5,1,1,0,0,5,0
1015,15,1,0,0,0,0,0,0,0
1016,6,1,0,0,0,0,0,0,0
1017,78,1,2,1,2,0,0,1,0
1018,255,1,22,1,1,0,0,5,0
1019,96,1,4,2,1,0,0,1,0
1020,31,2,0,0,0,0,0,0,0
1021,115,8,1,0,2,0,1,2,0
1022,9,1,0,0,0,0,0,0,0
1023,26,2,0,0,0,0,2,1,0
1024,26,1,0,1,0,0,0,0,0
1025,67,3,0,0,0,0,0,1,0
1026,15,1,0,0,0,0,0,0,0
1027,43,1,0,0,0,0,0,0,0
1028,22,1,0,0,0,0,0,0,0
1029,3,1,0,0,0,0,0,0,0
1030,1,1,0,0,0,0,0,0,0
1031,20,1,1,0,0,0,0,0,0
1032,35,4,2,1,0,0,0,0,0
1033,20,1,0,0,0,0,0,0,0
1034,7,1,0,0,0,0,0,0,0
1035,1,1,0,0,0,0,0,0,0
1036,11,1,0,0,0,0,0,0,0
1037,7,1,0,0,0,0,1,0,0
1038,17,1,0,0,1,0,0,0,0
1039,54,3,0,0,2,1,1,4,0
1040,92,1,2,0,1,0,0,4,0
1041,65,1,0,0,1,0,0,3,0
1042,22,1,1,0,0,0,0,0,0
1043,38,1,0,0,0,0,0,0,0
1044,28,3,0,0,0,0,0,0,0
1045,26,4,1,1,0,0,0,0,0
1046,4,1,0,0,0,0,0,1,0
1047,4,1,0,0,1,0,0,0,0
1048,108,1,5,5,0,0,0,3,0
1049,12,1,0,0,0,0,0,0,0
1050,1,1,0,0,0,0,0,0,0
1051,48,1,1,2,0,0,0,0,0
1052,11,2,0,0,0,0,0,0,0
1053,5,1,0,0,0,0,0,0,0
1054,83,1,0,2,0,0,0,3,0
1055,25,2,0,0,1,0,0,0,0
1056,33,2,0,0,1,0,0,0,0
1057,27,1,1,0,2,0,0,0,0
1058,7,1,0,0,0,0,0,0,0
1059,18,1,0,0,0,0,0,2,0
1060,9,1,0,0,0,0,0,0,0
1061,7,1,0,0,0,0,0,0,0
1062,7,1,0,0,1,0,0,0,0
1063,48,1,2,0,0,0,0,0,0
1064,14,1,2,0,0,0,0,0,0
1065,16,1,0,1,0,0,0,0,0
1066,32,1,1,0,0,0,0,0,0
1067,43,2,1,0,1,0,0,3,0
1068,4,1,0,0,0,0,0,0,0
1069,13,1,2,0,0,1,0,2,0
1070,14,1,0,0,0,0,0,0,0
1071,16,1,1,0,1,0,0,0,0
1072,7,1,1,0,0,0,0,0,0
1073,19,3,0,0,0,0,0,1,0
1074,34,1,0,0,0,0,1,2,0
1075,49,1,0,1,0,0,2,1,0
1076,7,1,0,0,0,0,0,0,0
1077,8,1,1,1,0,0,0,0,0
1078,27,3,0,0,0,0,0,0,0
1079,61,1,0,0,0,0,1,3,0
1080,19,1,0,0,0,0,0,0,0
1081,15,2,0,0,1,0,0,0,0
1082,9,1,0,0,0,0,0,0,0
1083,8,1,0,0,0,0,1,0,0
1084,92,3,0,1,0,1,0,6,0
1085,41,4,2,0,0,0,0,2,0
1086,4,1,0,0,0,0,0,0,0
1087,82,1,3,0,3,0,0,3,0
1088,7,1,0,0,0,0,0,0,0
1089,10,1,0,0,0,0,0,0,0
1090,12,1,1,0,0,0,0,0,0
1091,36,1,0,0,1,0,0,1,0
1092,27,2,1,0,0,0,0,0,0
1093,7,1,0,0,0,0,0,1,0
1094,41,7,1,0,1,0,1,1,0
1095,12,1,0,0,0,0,0,0,0
1096,179,1,3,1,0,1,2,11,0
1097,12,2,0,0,0,0,0,0,0
1098,24,1,0,0,0,0,0,1,0
1099,118,1,1,0,1,0,0,4,0
1100,10,2,0,0,0,0,1,0,0
1101,12,1,2,0,0,0,0,0,0
1102,18,5,0,0,0,0,0,0,0
1103,13,1,0,0,0,0,0,0,0
1104,57,4,0,0,0,0,0,3,0
1105,72,3,3,2,0,0,0,1,0
1106,12,1,0,0,0,0,0,0,0
1107,243,25,5,3,2,0,1,10,0
1108,250,9,8,6,9,0,0,6,1
1109,46,1,2,1,0,0,0,3,0
1110,32,3,1,0,1,0,0,1,0
1111,2,1,0,0,0,0,0,1,0
1112,42,1,1,0,0,0,0,0,0
1113,10,1,1,1,0,0,0,0,0
1114,3,1,0,0,0,0,0,0,0
1115,2,2,0,0,0,0,0,0,0
1116,1,1,0,0,0,0,0,0,0
1117,60,3,2,0,0,0,0,1,0
1118,44,1,0,1,0,0,0,5,0
1119,3,1,0,0,0,0,0,0,0
1120,17,1,1,0,0,0,0,1,0
1121,92,1,2,0,3,1,0,2,0
1122,286,11,2,1,1,0,1,8,0
1123,58,1,0,0,0,0,0,4,0
1124,309,12,10,1,0,1,0,13,0
1125,24,1,0,0,0,0,1,1,0
1126,1,1,0,0,1,0,0,0,0
1127,18,2,1,0,0,0,1,0,0
1128,63,1,1,0,0,0,0,2,0
1129,35,2,4,0,1,0,0,1,0
1130,40,2,1,0,0,0,0,1,0
1131,7,1,0,1,0,0,0,0,0
1132,38,1,0,0,2,0,0,0,0
1133,205,6,2,3,1,0,0,3,0
1134,9,1,0,1,0,0,0,0,0
1135,7,1,0,0,0,0,1,0,0
1136,17,1,0,0,0,0,0,1,0
1137,5,1,0,0,1,0,0,0,0
1138,18,1,0,0,0,0,0,0,0
1139,4,1,0,0,0,0,0,0,0
1140,8,1,0,0,0,0,0,0,0
1141,4,1,0,0,0,0,0,0,0
1142,14,1,0,0,0,0,0,0,0
1143,68,4,2,1,1,0,0,0,0
1144,29,4,1,0,0,0,0,0,0
1145,29,1,2,1,0,0,0,0,0
1146,23,3,0,0,0,0,1,1,0
1147,16,1,0,0,0,0,1,0,0
1148,27,2,0,0,0,0,0,0,0
1149,29,1,1,0,0,0,0,0,0
1150,39,1,0,0,0,0,0,3,0
1151,107,6,1,0,0,0,0,2,0
1152,51,2,0,0,0,0,1,0,0
1153,46,1,0,0,0,0,0,0,0
1154,6,1,0,0,0,0,0,0,0
1155,35,1,0,1,0,0,0,0,0
1156,14,2,1,0,0,0,0,1,0
1157,37,1,0,0,0,0,0,2,0
1158,19,1,0,1,0,0,0,1,0
1159,12,1,1,0,0,0,0,0,0
1160,56,1,2,1,0,0,0,0,0
1161,14,3,0,0,0,0,0,0,0
1162,7,1,1,0,0,0,0,1,0
1163,13,2,1,1,0,0,0,0,0
1164,53,1,2,0,1,0,0,3,0
1165,12,1,0,0,0,0,0,0,0
1166,20,1,1,1,0,0,1,2,0
1167,18,3,0,0,1,1,0,0,0
1168,120,8,2,0,1,0,0,6,0
1169,160,9,3,0,0,0,3,0,0
1170,127,5,2,2,3,0,0,10,0
1171,151,9,1,2,0,0,1,0,0
1172,5,1,0,0,0,0,0,0,0
1173,8,1,0,0,0,0,0,1,0
1174,25,1,0,0,0,0,0,0,0
1175,2,1,0,0,0,0,0,0,0
1176,10,1,0,0,1,0,0,0,0
1177,11,1,1,0,0,0,0,1,0
1178,22,1,3,0,0,0,0,0,0
1179,14,1,0,0,0,0,0,1,0
1180,15,1,0,0,0,0,0,0,0
1181,17,1,1,1,1,0,0,0,0
1182,7,1,0,0,0,0,0,0,0
1183,94,4,4,2,0,0,0,2,0
1184,24,2,1,0,1,0,1,0,0
1185,30,1,0,0,0,0,0,0,0
1186,20,3,1,0,0,0,0,1,0
1187,28,2,0,0,1,0,0,0,0
1188,14,1,0,0,0,0,0,0,1
1189,9,1,0,1,1,0,0,0,0
1190,8,1,0,0,1,0,0,0,0
1191,77,1,1,0,0,0,0,4,0
1192,23,1,0,0,0,0,0,1,0
1193,13,1,1,0,1,0,0,0,0
1194,40,1,1,0,0,0,0,0,0
1195,9,1,0,0,0,0,0,1,0
1196,4,1,0,0,0,0,0,0,0
1197,8,1,0,0,0,0,0,0,0
1198,11,1,1,0,0,0,0,0,0
1199,23,1,0,0,0,0,0,0,0
1200,26,1,0,0,0,0,0,0,0
1201,17,2,0,0,0,0,0,0,0
1202,47,1,0,0,0,1,0,3,0
1203,16,1,0,1,0,0,0,0,0
1204,12,2,0,0,0,0,0,0,0
1205,27,1,0,0,1,0,0,3,0
1206,10,1,0,0,0,0,0,1,0
1207,19,1,1,2,0,0,0,0,0
1208,35,1,0,1,1,0,0,1,0
1209,93,2,1,1,0,0,0,5,0
1210,12,1,0,0,0,0,0,0,0
1211,5,2,0,0,0,0,0,0,0
1212,7,1,0,0,0,0,0,0,0
1213,3,1,0,0,0,0,0,0,0
1214,91,1,1,2,0,0,0,3,0
1215,28,4,0,0,2,0,0,1,0
1216,74,1,4,0,2,0,0,0,0
1217,31,4,2,1,0,0,0,0,0
1218,6,1,0,0,0,0,0,1,0
1219,7,1,0,0,0,0,0,1,0
1220,12,1,0,0,0,0,0,0,0
1221,22,1,0,0,1,0,0,1,0
1222,4,1,0,0,0,0,0,0,0
1223,20,2,0,0,0,0,0,0,0
1224,89,1,1,1,0,0,1,3,0
1225,58,1,0,1,0,0,0,1,0
1226,15,1,0,0,1,0,0,1,0
1227,12,1,0,0,0,0,0,0,0
1228,3,1,0,0,0,0,0,0,0
1229,68,1,0,0,1,0,1,1,0
1230,47,1,1,0,0,0,0,2,0
1231,32,3,1,0,0,0,1,0,0
1232,6,1,0,0,0,0,0,0,0
1233,15,1,0,0,0,0,0,1,0
1234,30,1,0,0,1,0,0,1,0
1235,18,1,0,0,0,0,0,0,0
1236,9,1,1,0,0,0,0,0,0
1237,8,1,2,0,1,0,0,0,0
1238,8,1,1,0,0,0,0,0,0
1239,18,1,0,1,0,0,0,2,0
1240,7,1,0,0,1,0,0,0,0
1241,7,1,0,0,0,0,0,0,0
1242,19,1,0,1,1,0,0,0,0
1243,104,10,5,0,0,0,0,3,0
1244,11,2,0,0,0,0,0,0,0
1245,11,2,0,0,0,0,3,0,0
1246,8,1,0,0,1,0,0,0,0
1247,12,1,0,0,0,0,0,1,1
1248,79,2,0,1,0,0,0,0,0
1249,56,2,0,0,0,0,0,3,0
1250,14,2,0,0,1,0,0,1,0
1251,5,2,0,0,0,0,0,1,0
1252,232,1,7,0,1,2,0,7,0
1253,31,2,0,0,0,0,1,0,0
1254,111,1,3,0,2,0,0,1,0
1255,32,1,1,1,0,0,0,2,0
1256,16,1,0,0,0,0,0,0,0
1257,200,6,7,1,5,1,2,21,0
1258,23,2,0,0,0,0,0,0,0
1259,16,1,0,0,0,0,0,0,0
1260,2,1,0,0,0,0,1,0,0
1261,50,4,0,0,0,0,0,0,0
1262,8,2,0,0,0,0,0,0,0
1263,12,1,0,0,0,0,0,0,0
1264,76,1,0,1,0,0,0,1,0
1265,21,1,1,0,0,0,0,0,0
1266,320,12,7,3,1,0,0,5,0
1267,97,1,0,1,1,0,0,1,0
1268,7,1,0,0,2,0,0,0,0
1269,55,1,0,0,0,0,0,3,0
1270,26,2,0,0,0,0,0,2,0
1271,11,1,0,0,0,0,0,0,0
1272,5,1,0,0,0,0,0,0,0
1273,11,1,0,0,0,0,0,0,0
1274,13,1,0,0,0,0,0,5,0
1275,46,1,0,0,0,0,1,0,0
1276,3,1,0,0,0,0,0,1,0
1277,52,1,0,1,0,0,0,2,0
1278,2,1,0,0,0,0,0,0,0
1279,9,1,0,0,0,0,0,1,0
1280,4,1,0,0,0,0,0,0,0
1281,7,1,0,0,0,0,0,0,0
1282,164,4,7,1,0,0,0,4,1
1283,21,1,0,0,0,0,0,0,0
1284,7,1,0,0,0,0,0,0,0
1285,39,1,0,0,0,0,0,1,0
1286,5,1,0,0,0,0,0,0,0
1287,34,1,0,1,1,0,0,2,0
1288,24,2,0,1,0,0,0,0,0
1289,87,17,1,1,1,0,2,4,0
1290,33,1,0,0,1,0,0,0,0
1291,7,1,0,0,0,0,1,1,0
1292,30,3,1,0,0,0,0,0,0
1293,2,1,0,0,1,0,0,0,0
1294,13,3,0,0,1,0,0,0,0
1295,7,1,0,0,0,0,0,0,0
1296,17,3,1,0,0,0,0,0,0
1297,18,5,0,0,0,0,0,0,0
1298,63,1,1,1,0,0,1,3,0
1299,30,2,0,0,0,0,0,1,0
1300,10,2,0,0,0,0,0,0,0
1301,12,1,0,0,1,0,0,0,0
1302,77,4,1,0,2,0,2,0,0
1303,37,4,1,0,0,0,0,5,0
1304,2,1,0,0,1,0,0,0,0
1305,68,4,0,0,1,0,0,3,0
1306,40,1,0,0,0,0,0,3,0
1307,20,1,1,0,0,0,0,0,0
1308,294,16,2,1,0,1,0,2,0
1309,1,1,0,0,0,0,0,0,0
1310,4,1,0,0,0,0,1,0,0
1311,11,1,2,0,0,0,0,0,0
1312,14,1,0,0,0,0,0,0,0
1313,25,1,2,0,0,0,0,0,0
1314,3,1,0,0,1,0,0,0,0
1315,6,1,0,0,0,0,0,0,0
1316,11,1,2,0,0,0,0,0,0
1317,10,1,0,0,1,0,0,0,0
1318,47,1,0,1,0,0,0,3,0
1319,16,3,0,0,0,0,1,0,0
1320,148,7,1,0,0,0,0,0,0
1321,31,3,1,0,1,0,0,0,0
1322,22,2,0,0,0,0,0,0,0
1323,8,1,1,0,0,0,0,0,0
1324,10,1,0,0,0,0,0,0,0
1325,51,2,5,0,0,0,0,1,0
1326,3,1,1,0,0,0,0,0,0
1327,13,1,0,0,0,0,0,0,0
1328,24,1,1,0,0,0,0,0,0
1329,111,1,4,1,0,0,0,0,0
1330,1,1,0,0,0,0,0,0,0
1331,26,2,2,0,0,0,0,1,0
1332,45,2,0,1,0,0,0,2,0
1333,13,1,1,0,0,0,0,1,0
1334,4,1,0,1,0,0,0,1,0
1335,10,1,0,0,0,0,0,0,0
1336,14,1,1,0,0,0,0,0,0
1337,14,2,1,0,0,0,0,0,0
1338,36,1,1,0,0,0,0,1,0
1339,31,1,0,0,0,0,1,0,0
1340,14,1,0,1,1,0,0,0,0
1341,11,1,0,1,0,0,0,0,0
1342,128,2,0,0,4,0,0,3,0
1343,44,1,0,0,0,0,0,3,0
1344,13,2,0,0,0,0,0,0,0
1345,27,1,0,1,0,0,0,2,0
1346,66,3,0,0,0,0,0,6,0
1347,46,2,1,0,0,0,0,2,0
1348,26,1,0,1,1,0,0,1,0
1349,9,1,1,0,0,0,0,0,0
1350,12,1,0,0,0,0,0,0,0
1351,42,2,1,0,0,1,0,3,0
1352,23,1,0,0,0,0,0,0,0
1353,45,2,1,0,0,0,0,0,0
1354,10,2,0,0,0,0,0,0,0
1355,67,2,1,1,0,0,0,1,0
1356,108,6,0,1,0,0,0,0,0
1357,4,1,0,0,0,0,0,0,0
1358,69,1,2,2,0,0,0,4,0
1359,162,8,2,0,3,1,2,4,1
1360,15,1,0,0,0,0,0,2,1
1361,35,1,0,0,0,0,0,0,0
1362,23,1,0,0,0,0,0,0,0
1363,118,4,3,2,2,0,0,2,0
1364,28,1,1,0,0,0,0,0,0
1365,11,1,0,0,0,0,0,0,0
1366,4,1,0,0,0,0,0,0,0
1367,35,1,0,0,0,0,0,3,0
1368,20,2,1,0,0,0,0,0,0
1369,21,1,2,0,0,0,0,3,0
1370,25,3,0,0,0,0,0,2,0
1371,11,1,0,0,0,0,0,0,0
1372,70,1,2,1,3,0,0,4,0
