doc_id,count_words,count_sentences,count_pos,count_neg,calculate_words,calculate_sentences,calculate_pos,calculate_neg
33978,9,1,0,0,9,1,0,0
33979,11,1,1,0,11,1,2,0
33980,23,3,4,1,23,3,27,2
33981,95,4,1,5,95,4,9.0,168.0
33982,53,1,0,6,53,1,0.0,163.0
33983,85,1,5,7,85,1,12.0,471.0
33984,13,1,0,0,13,1,0,0
33985,12,1,0,1,12,1,0,8
33986,12,1,0,0,12,1,0,0
33987,18,1,0,1,18,1,0.0,30.0
33988,25,1,0,2,25,1,0.0,18.0
33989,9,1,0,3,9,1,0.0,14.0
33990,22,1,0,3,22,1,0,42
33991,4,1,0,1,4,1,0,2
33992,154,7,7,11,154,7,131.0,262.0
33993,36,1,4,1,36,1,13.0,29.0
33994,33,1,2,0,33,1,17.0,0.0
33995,13,1,0,0,13,1,0,0
33996,15,1,0,0,15,1,0,0
33997,89,2,3,2,89,2,76.0,46.0
33998,21,1,3,4,21,1,33.0,44.0
33999,40,2,2,1,40,2,2.0,23.0
34000,5,1,1,0,5,1,5,0
34001,209,1,46,12,209,1,5053.0,1457.0
34002,10,1,0,1,10,1,0.0,6.0
34003,14,1,0,1,14,1,0,1
34004,20,1,1,0,20,1,1,0
34005,24,1,0,2,24,1,0,7
34006,12,1,4,0,12,1,19.0,0.0
34007,8,1,0,0,8,1,0,0
34008,18,5,0,0,18,5,0,0
34009,370,24,27,26,370,24,343.0,290.0
34010,24,2,2,0,24,2,24,0
34011,21,1,2,0,21,1,27,0
34012,31,1,2,4,31,1,37.0,64.0
34013,106,6,10,3,106,6,133.0,14.0
34014,27,1,3,3,27,1,105.0,59.0
34015,54,2,1,8,54,2,0.0,286.5
34016,59,1,5,4,59,1,66.0,173.0
34017,9,2,0,2,9,2,0,3
34018,35,1,0,5,35,1,0.0,363.0
34019,50,1,3,2,50,1,4.0,148.0
34020,13,1,1,0,13,1,2,0
34021,19,1,0,3,19,1,0.0,38.0
34022,62,2,2,1,62,2,93.0,12.0
34023,26,1,7,3,26,1,19.0,54.0
34024,7,1,1,1,7,1,2.0,7.0
34025,52,1,2,2,52,1,49,51
34026,36,1,0,1,36,1,0,29
34027,14,1,1,1,14,1,2,7
34028,43,1,7,1,43,1,131,25
34029,82,1,15,10,82,1,605.0,556.0
34030,62,1,10,2,62,1,275.0,258.0
34031,9,1,1,1,9,1,5.0,0.5
34032,168,2,1,4,168,2,42.0,-146.0
34033,7,1,1,0,7,1,3,0
34034,22,1,3,0,22,1,51.0,0.0
34035,55,1,1,6,55,1,84.0,251.0
34036,153,1,15,5,153,1,1461.0,1130.0
34037,136,9,19,2,136,9,239.0,72.0
34038,205,6,7,19,205,6,47.0,1982.0
34039,41,1,8,3,41,1,184.0,81.0
34040,37,1,6,4,37,1,117.0,126.0
34041,41,1,4,0,41,1,-12.0,0.0
34042,36,1,6,4,36,1,88,78
34043,12,1,0,0,12,1,0,0
34044,29,1,3,3,29,1,59.0,35.0
34045,150,12,12,4,150,12,112,14
34046,29,2,2,1,29,2,18,3
34047,8,1,0,1,8,1,0,2
34048,17,1,2,4,17,1,46.0,45.0
34049,6,1,0,2,6,1,0,9
34050,12,1,0,2,12,1,0.0,-0.5
34051,17,1,0,1,17,1,0,2
34052,11,1,0,0,11,1,0,0
34053,2,1,0,0,2,1,0,0
34054,7,1,0,0,7,1,0,0
34055,8,1,1,0,8,1,7,0
34056,57,2,6,9,57,2,88.0,241.0
34057,4,1,0,1,4,1,0,1
34058,8,1,0,0,8,1,0,0
34059,44,2,0,4,44,2,0.0,56.0
34060,41,2,0,2,41,2,0,29
34061,81,1,12,1,81,1,631.0,74.0
34062,29,3,1,1,29,3,-9.0,3.0
34063,19,1,0,0,19,1,0,0
34064,9,2,0,1,9,2,0,3
34065,81,3,1,7,81,3,46.0,227.0
34066,15,1,1,2,15,1,9.0,29.0
34067,5,1,0,0,5,1,0,0
34068,37,3,4,0,37,3,30.0,0.0
34069,10,1,0,0,10,1,0,0
34070,9,1,0,0,9,1,0,0
34071,9,1,0,1,9,1,0.0,4.0
34072,115,1,1,9,115,1,95.0,561.0
34073,23,1,0,1,23,1,0,14
34074,8,2,0,0,8,2,0,0
34075,64,1,9,1,64,1,110.0,93.0
34076,43,2,4,4,43,2,45.0,16.0
34077,4,1,0,2,4,1,0.0,10.0
34078,7,1,0,1,7,1,0.0,6.0
34079,19,2,2,0,19,2,15,0
34080,156,11,10,8,156,11,129.0,59.0
34081,28,1,0,0,28,1,0,0
34082,14,2,1,1,14,2,7,2
34083,16,1,1,1,16,1,14,13
34084,16,1,2,1,16,1,19,8
34085,170,30,9,5,170,30,19.0,9.0
34086,11,1,0,1,11,1,0.0,2.0
34087,37,1,0,5,37,1,0.0,57.0
34088,25,2,0,3,25,2,0.0,53.0
34089,118,5,6,23,118,5,53.0,314.0
34090,9,1,0,0,9,1,0,0
34091,45,3,0,4,45,3,0.0,33.0
34092,29,1,4,0,29,1,144.0,0.0
34093,41,1,5,2,41,1,66.0,20.0
34094,112,1,1,4,112,1,100.0,716.0
34095,54,2,7,5,54,2,124.0,88.0
34096,7,1,0,1,7,1,0.0,6.0
34097,9,2,0,0,9,2,0,0
34098,8,1,1,0,8,1,2,0
34099,13,1,0,1,13,1,0.0,18.0
34100,27,1,2,1,27,1,20,4
34101,13,1,0,1,13,1,0,11
34102,90,10,5,2,90,10,22,25
34103,18,1,2,1,18,1,58.0,13.0
34104,206,1,9,6,206,1,641.0,968.0
34105,12,1,2,0,12,1,19.0,0.0
34106,19,1,2,2,19,1,19.0,12.0
34107,49,3,1,6,49,3,6,61
34108,40,6,2,3,40,6,7.0,10.0
34109,65,2,6,10,65,2,135.0,335.5
34110,30,3,1,3,30,3,5.0,14.0
34111,75,5,6,8,75,5,85.0,67.0
34112,56,2,4,2,56,2,33.0,16.0
34113,10,1,0,0,10,1,0,0
34114,61,1,2,3,61,1,131.0,62.0
34115,72,3,3,0,72,3,3.0,0.0
34116,19,1,0,2,19,1,0,24
34117,49,2,2,3,49,2,36.0,-4.0
34118,10,1,1,1,10,1,2,4
34119,24,1,4,3,24,1,36.0,86.0
34120,61,1,11,5,61,1,15.0,191.0
34121,64,1,8,2,64,1,168.0,72.0
34122,19,1,2,4,19,1,7,32
34123,13,1,2,1,13,1,16,1
34124,106,1,16,5,106,1,1326.0,285.0
34125,167,9,10,4,167,9,175.0,62.0
34126,8,1,0,0,8,1,0,0
34127,97,1,14,3,97,1,361.5,323.5
34128,10,1,1,1,10,1,7,10
34129,4,1,0,0,4,1,0,0
34130,10,1,0,0,10,1,0,0
34131,6,1,0,0,6,1,0,0
34132,14,1,0,0,14,1,0,0
34133,45,2,3,1,45,2,140.0,9.0
34134,4,1,0,1,4,1,0,1
34135,58,1,7,1,58,1,367.0,40.0
34136,21,1,0,3,21,1,0,30
34137,78,1,11,2,78,1,292.0,97.0
34138,1,1,0,0,1,1,0,0
34139,24,3,1,4,24,3,11.0,44.0
34140,62,7,2,2,62,7,20.0,25.0
34141,9,1,0,0,9,1,0,0
34142,31,1,1,1,31,1,4.0,-4.0
34143,44,1,1,2,44,1,18.0,-70.0
34144,5,1,1,0,5,1,5,0
34145,49,2,1,0,49,2,-30.0,0.0
34146,12,1,0,1,12,1,0,2
34147,7,1,1,0,7,1,5,0
34148,162,5,5,17,162,5,61.0,595.0
34149,10,1,0,2,10,1,0,16
34150,47,1,0,0,47,1,0,0
34151,44,2,2,2,44,2,19.0,25.0
34152,19,1,2,2,19,1,13,31
34153,103,3,3,8,103,3,418.0,184.0
34154,6,3,2,0,6,3,5,0
34155,10,1,1,1,10,1,9,10
34156,6,1,0,1,6,1,0,4
34157,10,1,0,0,10,1,0,0
34158,33,1,6,2,33,1,115,29
34159,23,2,1,0,23,2,3,0
34160,9,1,0,0,9,1,0,0
34161,29,1,5,2,29,1,54,14
34162,12,1,0,0,12,1,0,0
34163,8,1,1,1,8,1,2,1
34164,25,1,0,2,25,1,0.0,58.0
34165,11,1,0,1,11,1,0.0,16.0
34166,5,1,0,1,5,1,0.0,12.0
34167,9,1,0,1,9,1,0,2
34168,11,1,0,0,11,1,0,0
34169,120,3,4,7,120,3,28.0,128.0
34170,9,1,1,0,9,1,2,0
34171,22,1,5,0,22,1,86.0,0.0
34172,35,1,4,3,35,1,41.0,-4.0
34173,4,1,0,0,4,1,0,0
34174,7,1,0,0,7,1,0,0
34175,17,1,1,1,17,1,10.0,60.0
34176,74,3,3,4,74,3,154.0,103.0
34177,26,3,0,3,26,3,0.0,27.0
34178,71,6,6,0,71,6,77.0,0.0
34179,15,1,0,1,15,1,0,10
34180,116,1,3,10,116,1,173.0,971.0
34181,9,1,1,0,9,1,3,0
34182,29,1,5,0,29,1,37.0,0.0
34183,16,1,1,0,16,1,9.0,0.0
34184,2,1,0,1,2,1,0,1
34185,26,2,5,0,26,2,45.0,0.0
34186,245,1,14,19,245,1,1365.0,3299.0
34187,4,1,0,1,4,1,0,3
34188,34,1,2,1,34,1,27,2
34189,61,1,11,3,61,1,334.0,143.0
34190,18,5,0,0,18,5,0,0
34191,20,1,2,2,20,1,26.0,21.0
34192,48,1,6,2,48,1,118,33
34193,17,1,1,0,17,1,7,0
34194,18,1,3,1,18,1,34.0,6.0
34195,40,1,2,1,40,1,207.0,1.0
34196,14,1,3,2,14,1,28.0,26.0
34197,25,2,3,0,25,2,29,0
34198,7,1,1,0,7,1,3,0
34199,47,2,2,1,47,2,5.0,3.0
34200,92,1,19,3,92,1,1397.0,98.0
34201,5,1,0,1,5,1,0,5
34202,18,1,0,0,18,1,0,0
34203,43,2,0,2,43,2,0.0,32.0
34204,200,9,27,8,200,9,494.0,158.0
34205,16,2,0,0,16,2,0,0
34206,7,1,0,2,7,1,0,8
34207,3,1,0,1,3,1,0,1
34208,53,1,10,2,53,1,130.0,54.0
34209,57,1,6,2,57,1,216.0,93.0
34210,17,2,4,0,17,2,3.0,0.0
34211,38,1,4,4,38,1,134.0,129.0
34212,10,1,0,1,10,1,0,2
34213,15,1,2,1,15,1,15,3
34214,15,1,0,0,15,1,0,0
34215,11,2,1,1,11,2,-4.0,4.0
34216,7,1,0,0,7,1,0,0
34217,7,1,1,0,7,1,4,0
34218,20,1,0,1,20,1,0.0,57.0
34219,8,1,0,0,8,1,0,0
34220,11,1,1,0,11,1,14.0,0.0
34221,14,1,1,1,14,1,14.0,3.0
34222,8,1,0,0,8,1,0,0
34223,8,1,1,0,8,1,2,0
34224,24,1,2,0,24,1,24,0
34225,17,1,0,3,17,1,0,42
34226,36,3,2,2,36,3,6,16
34227,12,1,0,2,12,1,0.0,10.0
34228,47,2,1,2,47,2,19.0,105.0
34229,9,1,0,0,9,1,0,0
34230,5,1,0,0,5,1,0,0
34231,28,2,1,3,28,2,20.0,1.0
34232,44,2,1,1,44,2,15,3
34233,10,1,1,0,10,1,-2.0,0.0
34234,12,1,1,0,12,1,-20.0,0.0
34235,80,1,0,5,80,1,0.0,133.0
34236,5,1,0,1,5,1,0,2
34237,32,1,5,1,32,1,19.0,23.0
34238,24,1,2,0,24,1,16,0
34239,36,1,2,0,36,1,135.0,0.0
34240,212,18,31,21,212,18,224.0,104.0
34241,7,1,0,1,7,1,0,3
34242,11,1,0,2,11,1,0.0,14.0
34243,9,1,1,3,9,1,3.0,39.0
34244,18,1,0,2,18,1,0,33
34245,7,1,0,0,7,1,0,0
34246,8,1,1,0,8,1,7,0
34247,78,1,0,6,78,1,0.0,241.5
34248,13,1,0,1,13,1,0,11
34249,64,2,7,2,64,2,189,52
34250,49,1,0,1,49,1,0.0,60.0
34251,16,1,2,1,16,1,17.0,24.0
34252,186,6,10,12,186,6,255.5,443.0
34253,22,1,0,0,22,1,0,0
34254,74,2,2,3,74,2,0.0,34.0
34255,18,2,0,1,18,2,0,4
34256,65,1,3,2,65,1,166.0,163.0
34257,33,1,5,0,33,1,70,0
34258,9,1,1,1,9,1,-7.0,2.0
34259,17,1,4,1,17,1,47.0,8.0
34260,20,1,5,2,20,1,24.0,39.0
34261,26,1,0,2,26,1,0.0,2.0
34262,16,1,0,1,16,1,0.0,30.0
34263,23,1,1,1,23,1,0.0,34.0
34264,19,1,1,0,19,1,2,0
34265,54,4,1,3,54,4,19,9
34266,87,11,4,2,87,11,20,8
34267,4,1,0,0,4,1,0,0
34268,7,1,0,2,7,1,0,11
34269,30,1,2,1,30,1,36.0,4.5
34270,12,2,1,0,12,2,3,0
34271,51,3,2,4,51,3,56.0,67.0
34272,57,3,2,5,57,3,31.0,82.0
34273,28,1,6,3,28,1,363.0,76.0
34274,7,1,2,2,7,1,3.5,12.0
34275,47,2,0,2,47,2,0,7
34276,23,2,2,0,23,2,55.0,0.0
34277,11,1,0,1,11,1,0,3
34278,16,1,0,1,16,1,0,10
34279,35,2,0,4,35,2,0.0,-20.0
34280,9,1,0,0,9,1,0,0
34281,7,1,0,0,7,1,0,0
34282,22,1,1,1,22,1,20,1
34283,46,4,0,6,46,4,0.0,27.0
34284,10,1,0,2,10,1,0,19
34285,7,1,0,1,7,1,0,5
34286,20,2,0,0,20,2,0,0
34287,25,1,2,1,25,1,0.0,33.0
34288,8,1,0,1,8,1,0,7
34289,33,1,1,0,33,1,31,0
34290,23,1,4,0,23,1,55,0
34291,16,1,1,0,16,1,1.5,0.0
34292,65,1,1,5,65,1,61.0,213.0
34293,34,1,5,4,34,1,87.0,62.0
34294,41,1,0,3,41,1,0,81
34295,35,1,1,1,35,1,54.0,6.0
34296,5,1,0,0,5,1,0,0
34297,135,1,5,11,135,1,250.0,684.0
34298,63,1,10,6,63,1,261.0,186.0
34299,217,1,19,11,217,1,2114.0,2095.5
34300,7,1,0,1,7,1,0,4
34301,18,1,1,1,18,1,16,11
34302,12,1,4,2,12,1,49.0,8.0
34303,39,1,2,2,39,1,16.0,60.0
34304,8,1,0,2,8,1,0,9
34305,86,2,2,10,86,2,8.0,505.0
34306,43,1,1,3,43,1,35,74
34307,77,2,2,1,77,2,167.0,24.0
34308,4,1,0,0,4,1,0,0
34309,15,1,0,2,15,1,0,17
34310,135,3,2,5,135,3,6.0,620.5
34311,6,1,0,0,6,1,0,0
34312,18,1,2,1,18,1,19,1
34313,10,1,1,0,10,1,10.0,0.0
34314,14,1,0,1,14,1,0,10
34315,178,7,5,5,178,7,78.0,56.0
34316,78,1,4,2,78,1,278.0,-185.0
34317,15,3,0,2,15,3,0.0,2.5
34318,16,1,0,1,16,1,0,14
34319,18,1,1,0,18,1,16,0
34320,67,1,9,3,67,1,269.0,53.5
34321,72,4,4,2,72,4,42,20
34322,11,1,1,0,11,1,3,0
34323,14,1,0,0,14,1,0,0
34324,20,1,6,0,20,1,45.0,0.0
34325,19,1,3,1,19,1,33.0,27.0
34326,10,1,2,0,10,1,6,0
34327,283,3,4,10,283,3,713.0,525.0
34328,11,1,0,0,11,1,0,0
34329,4,1,1,1,4,1,4,3
34330,26,1,4,3,26,1,53,20
34331,30,1,2,2,30,1,42.0,39.0
34332,45,1,8,11,45,1,217.0,317.0
34333,9,1,1,1,9,1,5,8
34334,75,1,14,10,75,1,396.0,484.0
34335,20,2,1,1,20,2,-9.0,12.0
34336,11,1,1,0,11,1,11,0
34337,3,1,0,1,3,1,0,1
34338,31,1,1,1,31,1,37.0,0.0
34339,3,1,0,0,3,1,0,0
34340,15,1,3,1,15,1,31,7
34341,24,2,7,3,24,2,46,14
34342,67,1,12,5,67,1,564.0,136.0
34343,17,1,4,1,17,1,17.0,6.0
34344,169,1,25,7,169,1,2752.0,706.0
34345,12,1,2,3,12,1,14.0,41.0
34346,102,2,19,8,102,2,705.0,252.0
34347,6,1,0,0,6,1,0,0
34348,40,1,10,2,40,1,174.5,60.0
34349,81,1,28,6,81,1,725.0,375.0
34350,28,1,0,3,28,1,0.0,50.0
34351,52,2,1,5,52,2,24.0,463.0
34352,18,5,0,0,18,5,0,0
34353,25,1,3,3,25,1,52,9
34354,62,4,1,2,62,4,-1.0,13.0
34355,129,5,7,6,129,5,60.0,182.0
34356,14,1,4,0,14,1,35,0
34357,4,1,0,0,4,1,0,0
34358,30,1,3,4,30,1,-5.0,76.0
34359,16,1,1,0,16,1,27.0,0.0
34360,213,6,25,12,213,6,1034.0,827.0
34361,67,7,3,1,67,7,30,8
34362,15,1,1,2,15,1,15,16
34363,61,1,4,2,61,1,142.0,124.0
34364,30,1,0,6,30,1,0.0,96.0
34365,32,2,2,2,32,2,23.0,46.0
34366,11,1,2,1,11,1,10,5
34367,46,5,0,5,46,5,0.0,8.5
34368,27,1,5,1,27,1,45,15
34369,169,3,18,7,169,3,820.5,737.0
34370,6,1,1,0,6,1,3,0
34371,52,1,4,2,52,1,195.0,78.0
34372,22,2,2,1,22,2,13,11
34373,9,1,2,1,9,1,9,4
34374,53,1,10,1,53,1,229.0,50.0
34375,16,1,0,2,16,1,0.0,56.0
34376,11,1,0,1,11,1,0.0,18.0
34377,28,1,1,4,28,1,7.0,61.0
34378,8,1,1,0,8,1,8.0,0.0
34379,15,1,1,0,15,1,5,0
34380,64,4,2,2,64,4,-16.0,14.0
34381,44,2,7,1,44,2,151.5,15.0
34382,6,1,0,0,6,1,0,0
34383,32,1,1,1,32,1,0.0,78.0
34384,26,2,1,0,26,2,2,0
34385,13,1,1,0,13,1,-7.0,0.0
34386,7,1,0,0,7,1,0,0
34387,12,1,0,1,12,1,0,10
34388,5,1,0,0,5,1,0,0
34389,88,4,3,4,88,4,8.0,1675.0
34390,21,4,1,1,21,4,2,6
34391,12,1,0,0,12,1,0,0
34392,14,1,1,2,14,1,3,5
34393,10,1,1,0,10,1,8,0
34394,30,1,0,2,30,1,0.0,23.5
34395,21,1,2,2,21,1,0.0,17.0
34396,20,1,3,4,20,1,5.0,60.0
34397,215,10,4,10,215,10,106.0,241.0
34398,12,2,0,1,12,2,0,2
34399,65,3,0,0,65,3,0,0
34400,35,3,2,0,35,3,19,0
34401,9,1,1,1,9,1,2,6
34402,72,1,4,5,72,1,47.0,45.5
34403,124,3,3,4,124,3,20.0,98.0
34404,19,1,1,3,19,1,-7.0,25.0
34405,100,13,3,2,100,13,2.0,9.0
34406,19,1,1,2,19,1,7,25
34407,168,2,23,12,168,2,1254.0,879.0
34408,27,1,6,0,27,1,76.0,0.0
34409,48,1,0,1,48,1,0.0,2.0
34410,85,1,9,7,85,1,1110.0,284.0
34411,45,1,3,5,45,1,85,127
34412,18,2,2,0,18,2,14,0
34413,12,1,2,1,12,1,30.0,12.0
34414,12,1,1,2,12,1,7,7
34415,53,1,1,4,53,1,51.0,375.0
34416,12,1,0,2,12,1,0.0,27.0
34417,98,1,7,7,98,1,157.0,343.0
34418,13,1,0,2,13,1,0.0,22.0
34419,21,1,0,1,21,1,0,13
34420,19,2,1,0,19,2,2,0
34421,8,1,1,0,8,1,2,0
34422,7,1,0,1,7,1,0,6
34423,21,3,0,3,21,3,0,11
34424,145,7,12,13,145,7,158.0,199.0
34425,43,3,1,3,43,3,4.0,20.0
34426,59,1,3,4,59,1,33.0,491.0
34427,71,1,2,7,71,1,75.0,333.0
34428,24,1,1,1,24,1,9.0,21.0
34429,11,1,0,0,11,1,0,0
34430,41,1,1,2,41,1,-14.0,32.0
34431,108,1,6,9,108,1,123.0,547.0
34432,92,8,4,8,92,8,8.0,90.0
34433,34,1,1,4,34,1,21.0,122.0
34434,33,1,0,6,33,1,0.0,162.0
34435,42,1,2,4,42,1,54.0,107.0
34436,406,18,29,13,406,18,621.5,135.5
34437,21,1,1,2,21,1,0.0,42.0
34438,10,1,3,0,10,1,26.0,0.0
34439,38,1,0,3,38,1,0.0,57.0
34440,6,1,0,1,6,1,0,2
34441,32,2,2,3,32,2,4.0,28.0
34442,19,1,3,0,19,1,70.0,0.0
34443,9,1,1,0,9,1,4,0
34444,19,1,1,0,19,1,10,0
34445,12,1,0,2,12,1,0,14
34446,82,1,3,4,82,1,182,196
34447,63,1,9,3,63,1,3520.0,205.0
34448,12,1,0,0,12,1,0,0
34449,10,1,0,1,10,1,0,2
34450,42,4,3,3,42,4,29,18
34451,6,1,1,0,6,1,8.0,0.0
34452,20,2,2,0,20,2,17,0
34453,63,1,7,4,63,1,169.0,99.0
34454,50,1,5,4,50,1,175.0,118.0
34455,22,1,0,1,22,1,0.0,-1.5
34456,44,1,7,4,44,1,129.0,96.0
34457,8,1,0,1,8,1,0,6
34458,175,7,7,27,175,7,108.0,403.0
34459,13,1,1,2,13,1,5.0,15.0
34460,52,1,0,0,52,1,0,0
34461,43,2,5,0,43,2,91.0,0.0
34462,26,2,1,2,26,2,-12.0,22.0
34463,67,3,3,1,67,3,35.0,-9.0
34464,13,1,1,1,13,1,5,3
34465,19,1,2,1,19,1,23.0,18.0
34466,22,1,1,3,22,1,4.0,92.0
34467,10,1,1,0,10,1,2,0
34468,35,1,6,2,35,1,282.0,47.0
34469,15,1,0,0,15,1,0,0
34470,16,1,0,0,16,1,0,0
34471,15,1,1,0,15,1,-13.0,0.0
34472,13,2,0,0,13,2,0,0
34473,25,1,1,2,25,1,22.0,46.0
34474,7,1,1,0,7,1,4,0
34475,19,1,1,2,19,1,9.0,33.0
34476,41,1,7,1,41,1,85.0,17.0
34477,37,1,1,2,37,1,24,23
34478,6,1,1,0,6,1,6,0
34479,24,1,0,0,24,1,0,0
34480,115,2,8,9,115,2,552.0,586.0
34481,25,1,2,0,25,1,24,0
34482,60,1,10,1,60,1,316.0,49.0
34483,12,1,0,3,12,1,0.0,43.0
34484,68,1,5,1,68,1,125.0,98.0
34485,27,1,1,1,27,1,0.0,60.0
34486,23,1,1,2,23,1,9,22
34487,11,1,2,0,11,1,32.0,0.0
34488,15,1,0,2,15,1,0.0,7.5
34489,3,1,0,0,3,1,0,0
34490,38,1,1,4,38,1,10.0,147.0
34491,3,1,0,0,3,1,0,0
34492,42,1,5,0,42,1,105,0
34493,18,1,0,1,18,1,0,11
34494,23,1,0,1,23,1,0.0,-1.0
34495,6,1,1,0,6,1,1,0
34496,110,7,10,3,110,7,46.0,47.0
34497,12,1,2,0,12,1,13.0,0.0
34498,247,9,10,14,247,9,55.0,379.0
34499,39,1,2,1,39,1,109.0,40.0
34500,158,4,7,5,158,4,192.0,246.0
34501,14,1,0,2,14,1,0,27
34502,12,2,1,0,12,2,4,0
34503,93,5,5,8,93,5,37.0,88.0
34504,16,1,1,1,16,1,13,8
34505,16,1,0,3,16,1,0,19
34506,14,1,1,0,14,1,5,0
34507,4,1,0,1,4,1,0.0,4.0
34508,12,1,1,1,12,1,0.0,26.0
34509,29,2,0,2,29,2,0.0,-23.0
34510,47,1,7,3,47,1,115.5,53.0
34511,12,1,0,0,12,1,0,0
34512,41,1,6,1,41,1,138,30
34513,116,6,4,7,116,6,68.0,192.0
34514,25,1,1,3,25,1,24,46
34515,4,1,0,1,4,1,0,1
34516,32,2,1,1,32,2,1.5,6.0
34517,46,1,3,0,46,1,29.0,0.0
34518,16,1,3,4,16,1,28.0,78.0
34519,14,1,2,0,14,1,16,0
34520,13,3,0,4,13,3,0,11
34521,29,1,2,1,29,1,87.0,22.0
34522,85,1,19,2,85,1,1056.0,37.0
34523,7,1,0,0,7,1,0,0
34524,63,4,0,4,63,4,0.0,51.0
34525,122,3,2,12,122,3,44.0,765.0
34526,10,1,2,2,10,1,10,10
34527,186,1,34,12,186,1,3311.0,993.0
34528,38,1,3,2,38,1,143.0,65.0
34529,7,1,0,1,7,1,0,5
34530,9,1,3,2,9,1,13.0,26.0
34531,24,1,3,2,24,1,33.0,72.0
34532,9,1,0,0,9,1,0,0
34533,51,1,7,4,51,1,189.0,52.0
34534,23,2,0,4,23,2,0.0,65.0
34535,54,3,0,2,54,3,0,11
34536,53,4,2,4,53,4,66.0,65.0
34537,8,1,0,2,8,1,0,8
34538,16,1,1,0,16,1,18.0,0.0
34539,4,1,0,0,4,1,0,0
34540,107,1,15,4,107,1,1248.0,126.0
34541,13,1,0,1,13,1,0,6
34542,115,1,3,8,115,1,147.0,490.0
34543,5,1,0,1,5,1,0,5
34544,18,5,0,0,18,5,0,0
34545,12,1,3,3,12,1,22,26
34546,11,1,0,1,11,1,0,1
34547,119,2,3,6,119,2,221.0,230.0
34548,89,3,4,6,89,3,98.5,110.0
34549,9,1,2,1,9,1,7,6
34550,67,1,12,6,67,1,218.0,148.5
34551,19,1,1,1,19,1,3.0,0.0
34552,196,2,3,12,196,2,50.0,3618.0
34553,18,1,0,2,18,1,0.0,18.0
34554,3,1,1,0,3,1,2,0
34555,32,1,1,1,32,1,-4.0,50.0
34556,7,1,0,0,7,1,0,0
34557,4,1,0,0,4,1,0,0
34558,11,1,1,1,11,1,13.0,0.0
34559,132,15,19,1,132,15,89.0,4.0
34560,121,3,5,10,121,3,214.0,274.0
34561,12,1,1,0,12,1,5,0
34562,57,1,3,3,57,1,87.0,251.0
34563,18,1,0,1,18,1,0.0,6.5
34564,9,1,0,0,9,1,0,0
34565,63,1,0,2,63,1,0.0,106.0
34566,43,2,4,6,43,2,10.0,138.0
34567,18,2,0,2,18,2,0,4
34568,4,1,1,2,4,1,1,6
34569,17,1,2,1,17,1,12,7
34570,7,1,0,0,7,1,0,0
34571,18,1,1,0,18,1,11,0
34572,7,1,1,1,7,1,5,7
34573,6,1,0,1,6,1,0,2
34574,11,1,0,1,11,1,0,8
34575,7,1,0,1,7,1,0,3
34576,29,1,6,2,29,1,112.5,36.0
34577,26,1,5,1,26,1,25.0,-6.0
34578,38,1,5,2,38,1,382.0,47.0
34579,12,1,0,1,12,1,0,5
34580,81,6,3,6,81,6,-117.0,208.0
34581,9,1,2,0,9,1,7,0
34582,8,1,0,0,8,1,0,0
34583,17,1,0,1,17,1,0,12
34584,12,2,0,3,12,2,0.0,13.0
34585,26,1,6,0,26,1,260.0,0.0
34586,74,1,10,5,74,1,3716.0,239.0
34587,59,1,14,5,59,1,461.0,165.0
34588,84,1,2,13,84,1,58.0,611.0
34589,7,1,0,0,7,1,0,0
34590,36,1,2,2,36,1,52.0,58.0
34591,19,1,0,4,19,1,0,44
34592,71,2,2,1,71,2,705.0,333.0
34593,5,1,0,2,5,1,0.0,8.0
34594,19,1,0,0,19,1,0,0
34595,8,1,0,0,8,1,0,0
34596,34,1,5,2,34,1,97.0,58.0
34597,30,1,1,2,30,1,12.0,55.0
34598,19,1,0,2,19,1,0.0,9.5
34599,4,1,0,0,4,1,0,0
34600,14,1,1,1,14,1,5,11
34601,3,1,0,0,3,1,0,0
34602,13,1,1,1,13,1,7,9
34603,22,1,1,1,22,1,18,14
34604,21,1,1,3,21,1,19.0,34.0
34605,64,6,0,5,64,6,0.0,33.0
34606,5,1,0,0,5,1,0,0
34607,17,1,0,1,17,1,0,12
34608,42,2,2,3,42,2,20.0,44.5
34609,5,1,0,1,5,1,0,1
34610,9,1,0,1,9,1,0,4
34611,287,12,10,19,287,12,303.0,232.0
34612,6,1,0,0,6,1,0,0
34613,15,1,2,1,15,1,24,1
34614,21,1,0,1,21,1,0,13
34615,5,1,0,1,5,1,0,2
34616,19,1,3,0,19,1,21,0
34617,13,1,3,0,13,1,15.0,0.0
34618,7,1,0,1,7,1,0.0,9.0
34619,151,1,2,4,151,1,173.0,1880.0
34620,15,1,0,1,15,1,0.0,6.0
34621,24,2,0,1,24,2,0.0,18.0
34622,14,1,1,1,14,1,10,1
34623,12,1,1,0,12,1,2,0
34624,24,1,3,1,24,1,47,24
34625,13,1,1,1,13,1,10,1
34626,12,1,2,0,12,1,1.0,0.0
34627,136,1,21,5,136,1,1532.0,361.0
34628,18,1,2,3,18,1,24.0,57.0
34629,82,6,7,5,82,6,170.0,59.0
34630,5,1,0,1,5,1,0,2
34631,49,1,4,0,49,1,123.0,0.0
34632,36,1,4,0,36,1,108,0
34633,44,4,1,5,44,4,9.0,25.0
34634,6,1,0,1,6,1,0.0,3.0
